"star_id","const_id"
90496,"arabic_moon_stations-020"
90496,"chinese-005"
90496,"korean-046"
90496,"romanian-Arc"
90496,"tukano-001"
90496,"western-Sgr"
90568,"korean-041"
90568,"western-Tel"
90595,"western-Sct"
90797,"chinese-128"
90830,"korean-041"
90887,"arabic-017"
90887,"korean-050"
90887,"tukano-001"
90887,"western-CrA"
90905,"chinese-075"
90905,"korean-060"
90968,"chinese-043"
90968,"tukano-001"
90982,"chinese-043"
90982,"korean-050"
90982,"tukano-001"
91117,"chinese-209"
91117,"korean-043"
91117,"western-Sct"
91217,"korean-258"
91237,"korean-258"
91262,"arabic-032"
91262,"belarusian-002"
91262,"boorong-Nln"
91262,"chinese-304"
91262,"egyptian-017"
91262,"hawaiian_starlines-NAV"
91262,"indian-N28"
91262,"inuit-011"
91262,"korean-052"
91262,"macedonian-015"
91262,"mongolian-004"
91262,"romanian-Cio"
91262,"sami-006"
91262,"western-Lyr"
91315,"korean-060"
91494,"korean-050"
91494,"tukano-001"
91726,"chinese-209"
91726,"korean-043"
91755,"chinese-075"
91755,"korean-060"
91792,"chinese-128"
91792,"western-Pav"
91845,"chinese-209"
91845,"korean-043"
91852,"boorong-Nln"
91875,"arabic-017"
91875,"boorong-Won"
91875,"korean-050"
91875,"tukano-001"
91875,"western-CrA"
91918,"arabic-040"
91918,"chinese-158"
91918,"tukano-001"
91919,"chinese-304"
91919,"korean-052"
91926,"boorong-Nln"
91926,"indian-N28"
91971,"arabic-032"
91971,"belarusian-002"
91971,"boorong-Nln"
91971,"chinese-304"
91971,"egyptian-017"
91971,"indian-N28"
91971,"korean-052"
91971,"romanian-Cio"
91971,"western-Lyr"
91975,"korean-251"
91989,"tukano-001"
92041,"arabic-040"
92041,"arabic_moon_stations-020"
92041,"chinese-005"
92041,"japanese_moon_stations-08"
92041,"korean-046"
92041,"romanian-Arc"
92041,"tukano-001"
92041,"western-Sgr"
92043,"chinese-312"
92043,"korean-251"
92056,"korean-233"
92111,"romanian-Arc"
92112,"chinese-292"
92112,"korean-233"
92161,"chinese-312"
92161,"korean-265"
92175,"chinese-209"
92175,"korean-043"
92175,"western-Sct"
92202,"korean-043"
92202,"western-Sct"
92226,"tukano-001"
92308,"chinese-043"
92308,"korean-050"
92382,"tukano-001"
92405,"boorong-Nln"
92420,"arabic-032"
92420,"belarusian-002"
92420,"boorong-Nln"
92420,"chinese-111"
92420,"egyptian-017"
92420,"korean-053"
92420,"macedonian-015"
92420,"romanian-Cio"
92420,"western-Lyr"
92512,"chinese-075"
92512,"korean-060"
92609,"chinese-128"
92609,"western-Pav"
92614,"chinese-022"
92689,"korean-061"
92782,"chinese-033"
92782,"korean-233"
92791,"arabic-032"
92791,"belarusian-002"
92791,"boorong-Nln"
92791,"chinese-111"
92791,"egyptian-017"
92791,"korean-053"
92791,"romanian-Cio"
92791,"western-Lyr"
92814,"western-Sct"
92833,"boorong-Nln"
92855,"arabic-040"
92855,"arabic_moon_stations-020"
92855,"chinese-005"
92855,"indian-N21"
92855,"japanese_moon_stations-08"
92855,"korean-046"
92855,"romanian-Arc"
92855,"tukano-001"
92855,"western-Sgr"
92862,"chinese-156"
92862,"korean-051"
92946,"arabic-048"
92946,"chinese-022"
92946,"korean-251"
92946,"romanian-Sar"
92946,"western-Ser"
92953,"arabic-017"
92953,"boorong-Won"
92953,"korean-050"
92953,"tukano-001"
92953,"western-CrA"
92989,"arabic-017"
92989,"chinese-043"
92989,"korean-050"
92989,"tukano-001"
92989,"western-CrA"
92997,"chinese-075"
93015,"chinese-128"
93015,"western-Pav"
93017,"boorong-Nln"
93026,"chinese-209"
93026,"korean-043"
93056,"japanese_moon_stations-08"
93085,"arabic-040"
93085,"chinese-110"
93085,"korean-044"
93085,"romanian-Arc"
93085,"western-Sgr"
93134,"korean-047"
93174,"arabic-017"
93174,"boorong-Won"
93174,"chinese-043"
93174,"egyptian-021"
93174,"korean-050"
93174,"tukano-001"
93174,"western-CrA"
93194,"arabic-032"
93194,"belarusian-002"
93194,"boorong-Nln"
93194,"chinese-111"
93194,"korean-053"
93194,"macedonian-015"
93194,"romanian-Cio"
93194,"western-Lyr"
93244,"arabic-003"
93244,"korean-265"
93244,"western-Aql"
93279,"boorong-Nln"
93340,"chinese-075"
93429,"chinese-209"
93429,"korean-043"
93506,"arabic-040"
93506,"arabic_moon_stations-020"
93506,"chinese-005"
93506,"indian-N21"
93506,"japanese_moon_stations-08"
93506,"korean-046"
93506,"tukano-001"
93506,"western-Sgr"
93526,"chinese-209"
93526,"korean-043"
93542,"arabic-017"
93542,"boorong-Won"
93542,"chinese-043"
93542,"egyptian-021"
93542,"korean-050"
93542,"tukano-001"
93542,"western-CrA"
93667,"arabic-040"
93667,"korean-047"
93683,"arabic-040"
93683,"chinese-110"
93683,"korean-044"
93683,"romanian-Arc"
93683,"western-Sgr"
93713,"chinese-075"
93717,"chinese-209"
93747,"arabic-003"
93747,"chinese-022"
93747,"korean-251"
93747,"western-Aql"
93805,"arabic-003"
93805,"chinese-209"
93805,"korean-043"
93805,"western-Aql"
93825,"arabic-017"
93825,"boorong-Won"
93825,"chinese-043"
93825,"egyptian-021"
93825,"korean-050"
93825,"tukano-001"
93825,"western-CrA"
93864,"arabic-040"
93864,"arabic_moon_stations-020"
93864,"chinese-005"
93864,"japanese_moon_stations-08"
93864,"korean-046"
93864,"tukano-001"
93864,"western-Sgr"
93903,"chinese-111"
94005,"arabic-017"
94005,"boorong-Won"
94005,"chinese-043"
94005,"korean-050"
94005,"tukano-001"
94005,"western-CrA"
94083,"chinese-255"
94114,"arabic-017"
94114,"boorong-Won"
94114,"chinese-043"
94114,"egyptian-021"
94114,"korean-050"
94114,"tukano-001"
94114,"western-CrA"
94141,"chinese-110"
94141,"korean-044"
94141,"romanian-Arc"
94160,"arabic-017"
94160,"boorong-Won"
94160,"chinese-043"
94160,"egyptian-021"
94160,"korean-050"
94160,"tukano-001"
94160,"western-CrA"
94376,"arabic-023"
94376,"belarusian-014"
94376,"chinese-212"
94376,"dakota-013"
94376,"egyptian-002"
94376,"korean-235"
94376,"romanian-Dra"
94376,"western-Dra"
94481,"chinese-156"
94481,"korean-053"
94481,"macedonian-015"
94648,"belarusian-014"
94648,"chinese-292"
94648,"dakota-013"
94648,"korean-233"
94648,"romanian-Dra"
94648,"western-Dra"
94685,"macedonian-012"
94713,"chinese-156"
94713,"macedonian-012"
94779,"arabic-021"
94779,"chinese-272"
94779,"korean-061"
94779,"mongolian-001"
94779,"ojibwe-006"
94779,"western-Cyg"
94820,"arabic-040"
94820,"chinese-110"
94820,"korean-044"
94820,"romanian-Arc"
94820,"western-Sgr"
95081,"chinese-212"
95081,"korean-235"
95168,"arabic-040"
95168,"chinese-110"
95168,"korean-044"
95168,"romanian-Arc"
95168,"western-Sgr"
95176,"chinese-110"
95176,"korean-044"
95241,"arabic-040"
95241,"chinese-251"
95241,"egyptian-020"
95294,"chinese-251"
95294,"western-Sgr"
95347,"arabic-040"
95347,"chinese-251"
95347,"egyptian-020"
95347,"western-Sgr"
95477,"chinese-085"
95477,"korean-048"
95501,"arabic-003"
95501,"chinese-287"
95501,"korean-057"
95501,"western-Aql"
95503,"arabic_moon_stations-021"
95556,"chinese-156"
95564,"arabic_moon_stations-021"
95585,"chinese-287"
95585,"korean-057"
95673,"macedonian-012"
95771,"western-Vul"
95853,"arabic-021"
95853,"chinese-272"
95853,"korean-061"
95853,"mongolian-001"
95853,"ojibwe-006"
95853,"romanian-Pma"
95853,"western-Cyg"
95947,"arabic-021"
95947,"belarusian-004"
95947,"dakota-006"
95947,"hawaiian_starlines-NAV"
95947,"macedonian-018"
95947,"mongolian-001"
95947,"ojibwe-006"
95947,"romanian-Pma"
95947,"sardinian-009"
95947,"western-Cyg"
96100,"chinese-212"
96100,"korean-235"
96229,"boorong-Tot"
96229,"chinese-287"
96229,"korean-057"
96327,"korean-045"
96392,"chinese-287"
96406,"western-Sgr"
96440,"arabic_moon_stations-021"
96441,"chinese-272"
96441,"korean-061"
96465,"arabic-040"
96465,"chinese-085"
96465,"korean-048"
96468,"chinese-287"
96468,"korean-057"
96483,"chinese-287"
96483,"korean-045"
96556,"chinese-287"
96665,"chinese-287"
96665,"korean-057"
96757,"arabic-039"
96757,"chinese-326"
96757,"korean-054"
96757,"western-Sge"
96760,"arabic_moon_stations-021"
96837,"arabic-039"
96837,"chinese-326"
96837,"korean-054"
96837,"western-Sge"
96895,"chinese-272"
96950,"chinese-226"
96950,"korean-048"
97118,"korean-051"
97165,"arabic-021"
97165,"belarusian-004"
97165,"chinese-232"
97165,"dakota-006"
97165,"hawaiian_starlines-NAV"
97165,"korean-062"
97165,"macedonian-018"
97165,"mongolian-001"
97165,"ojibwe-006"
97165,"romanian-Pma"
97165,"sardinian-009"
97165,"western-Cyg"
97229,"boorong-Tot"
97278,"arabic-003"
97278,"boorong-Tot"
97278,"chinese-093"
97278,"egyptian-016"
97278,"indian-N22"
97278,"inuit-001"
97278,"korean-055"
97278,"romanian-Fap"
97278,"tukano-002"
97278,"western-Aql"
97290,"arabic_moon_stations-021"
97290,"chinese-226"
97290,"korean-048"
97295,"chinese-156"
97365,"arabic-039"
97365,"chinese-326"
97365,"korean-054"
97365,"western-Sge"
97433,"arabic-023"
97433,"belarusian-014"
97433,"chinese-212"
97433,"dakota-013"
97433,"korean-235"
97433,"romanian-Dra"
97433,"western-Dra"
97496,"chinese-326"
97649,"arabic-003"
97649,"boorong-Tot"
97649,"chinese-093"
97649,"egyptian-016"
97649,"hawaiian_starlines-NAV"
97649,"indian-N22"
97649,"inuit-001"
97649,"korean-055"
97649,"mongolian-004"
97649,"romanian-Fap"
97649,"sami-007"
97649,"tukano-002"
97649,"western-Aql"
97675,"korean-056"
97749,"egyptian-020"
97804,"arabic-003"
97804,"chinese-216"
97804,"korean-057"
97804,"western-Aql"
97928,"chinese-287"
97938,"boorong-Tot"
97938,"korean-056"
97980,"chinese-216"
98032,"arabic-040"
98032,"egyptian-020"
98032,"western-Sgr"
98036,"arabic-003"
98036,"boorong-Tot"
98036,"chinese-093"
98036,"indian-N22"
98036,"korean-055"
98036,"romanian-Fap"
98036,"tukano-002"
98036,"western-Aql"
98066,"chinese-086"
98110,"arabic-021"
98110,"dakota-006"
98110,"korean-051"
98110,"mongolian-001"
98110,"ojibwe-006"
98110,"romanian-Pma"
98110,"sardinian-009"
98110,"western-Cyg"
98162,"chinese-086"
98234,"chinese-326"
98337,"arabic-039"
98337,"chinese-326"
98337,"korean-054"
98337,"western-Sge"
98353,"chinese-086"
98401,"chinese-255"
98412,"arabic-040"
98412,"western-Sgr"
98438,"chinese-326"
98438,"korean-054"
98495,"chinese-128"
98495,"western-Pav"
98526,"boorong-Tot"
98543,"western-Vul"
98583,"chinese-212"
98688,"arabic-040"
98688,"chinese-086"
98688,"western-Sgr"
98702,"chinese-212"
98702,"korean-235"
98738,"korean-054"
98754,"chinese-326"
98754,"korean-054"
98761,"arabic-040"
98819,"korean-054"
98823,"korean-056"
98842,"arabic-040"
98844,"chinese-216"
98920,"arabic-039"
98920,"western-Sge"
99158,"boorong-Tot"
99240,"chinese-128"
99240,"western-Pav"
99255,"egyptian-002"
99255,"korean-234"
99473,"arabic-003"
99473,"chinese-216"
99473,"korean-057"
99473,"western-Aql"
99572,"chinese-016"
99639,"chinese-232"
99675,"korean-062"
99731,"chinese-220"
99742,"chinese-326"
99742,"korean-054"
99824,"korean-094"
99874,"korean-094"
99951,"korean-094"
100027,"arabic_moon_stations-022"
100064,"arabic-011"
100064,"belarusian-019"
100064,"boorong-Col"
100064,"chinese-016"
100064,"egyptian-010"
100064,"japanese_moon_stations-09"
100064,"korean-058"
100064,"western-Cap"
100310,"arabic_moon_stations-022"
100310,"korean-058"
100345,"arabic-011"
100345,"arabic_moon_stations-022"
100345,"belarusian-019"
100345,"chinese-016"
100345,"egyptian-010"
100345,"japanese_moon_stations-09"
100345,"korean-058"
100345,"romanian-Cap"
100345,"western-Cap"
100435,"korean-094"
100453,"arabic-021"
100453,"belarusian-004"
100453,"chinese-232"
100453,"dakota-006"
100453,"hawaiian_starlines-NAV"
100453,"korean-062"
100453,"macedonian-018"
100453,"mongolian-001"
100453,"ojibwe-006"
100453,"romanian-Pma"
100453,"sardinian-009"
100453,"western-Cyg"
100587,"korean-051"
100751,"chinese-128"
100751,"western-Pav"
100881,"chinese-016"
100881,"japanese_moon_stations-09"
100881,"korean-058"
100965,"korean-238"
101027,"chinese-016"
101027,"japanese_moon_stations-09"
101027,"korean-058"
101076,"korean-094"
101093,"chinese-220"
101101,"chinese-138"
101101,"korean-065"
101123,"chinese-016"
101123,"korean-058"
101260,"chinese-033"
101421,"arabic-022"
101421,"chinese-037"
101421,"korean-064"
101421,"romanian-Pmi"
101421,"tukano-002"
101421,"western-Del"
101483,"chinese-037"
101483,"korean-064"
101483,"tukano-002"
101589,"boorong-Otc"
101589,"chinese-100"
101589,"korean-063"
101589,"tukano-002"
101692,"chinese-138"
101692,"korean-065"
101769,"arabic-022"
101769,"chinese-100"
101769,"egyptian-016"
101769,"korean-063"
101769,"macedonian-010"
101769,"romanian-Pmi"
101769,"tukano-002"
101769,"western-Del"
101772,"chinese-044"
101772,"western-Ind"
101800,"chinese-037"
101800,"korean-064"
101800,"tukano-002"
101847,"chinese-138"
101847,"korean-065"
101868,"korean-094"
101882,"chinese-037"
101882,"tukano-002"
101909,"boorong-Otc"
101916,"chinese-037"
101916,"korean-064"
101916,"tukano-002"
101923,"chinese-143"
101923,"korean-059"
101936,"chinese-138"
101936,"korean-065"
101958,"arabic-022"
101958,"boorong-Otc"
101958,"chinese-100"
101958,"egyptian-016"
101958,"indian-N23"
101958,"korean-063"
101958,"macedonian-010"
101958,"romanian-Pmi"
101958,"tukano-002"
101958,"western-Del"
101984,"chinese-143"
101984,"korean-059"
102026,"korean-059"
102029,"boorong-Otc"
102080,"boorong-Otc"
102098,"arabic-021"
102098,"belarusian-004"
102098,"chinese-232"
102098,"dakota-006"
102098,"hawaiian_starlines-NAV"
102098,"korean-062"
102098,"macedonian-018"
102098,"mongolian-001"
102098,"mongolian-004"
102098,"ojibwe-006"
102098,"romanian-Pma"
102098,"sardinian-009"
102098,"tupi-003"
102098,"western-Cyg"
102208,"chinese-255"
102208,"korean-238"
102253,"chinese-220"
102281,"arabic-022"
102281,"boorong-Otc"
102281,"chinese-100"
102281,"egyptian-016"
102281,"indian-N23"
102281,"korean-063"
102281,"macedonian-010"
102281,"romanian-Pmi"
102281,"tukano-002"
102281,"western-Del"
102388,"korean-094"
102395,"chinese-128"
102395,"western-Pav"
102422,"chinese-220"
102422,"korean-214"
102453,"korean-094"
102485,"arabic-011"
102485,"belarusian-019"
102485,"chinese-246"
102485,"egyptian-010"
102485,"korean-084"
102485,"romanian-Cap"
102485,"western-Cap"
102487,"chinese-143"
102488,"arabic-021"
102488,"belarusian-004"
102488,"chinese-232"
102488,"dakota-006"
102488,"hawaiian_starlines-NAV"
102488,"korean-062"
102488,"macedonian-018"
102488,"mongolian-001"
102488,"ojibwe-006"
102488,"romanian-Pma"
102488,"sardinian-009"
102488,"western-Cyg"
102532,"arabic-022"
102532,"boorong-Otc"
102532,"chinese-100"
102532,"egyptian-016"
102532,"korean-063"
102532,"macedonian-010"
102532,"romanian-Pmi"
102532,"tukano-002"
102532,"western-Del"
102599,"korean-238"
102611,"boorong-Otc"
102618,"arabic-002"
102618,"arabic_moon_stations-023"
102618,"chinese-017"
102618,"japanese_moon_stations-10"
102618,"korean-066"
102618,"romanian-Var"
102618,"western-Aqr"
102624,"chinese-017"
102624,"japanese_moon_stations-10"
102624,"korean-066"
102624,"romanian-Var"
102724,"tupi-003"
102831,"western-Mic"
102843,"tupi-003"
102945,"chinese-017"
102978,"arabic-011"
102978,"belarusian-019"
102978,"chinese-246"
102978,"egyptian-010"
102978,"korean-084"
102978,"romanian-Cap"
102978,"western-Cap"
103004,"korean-094"
103005,"japanese_moon_stations-10"
103005,"korean-066"
103045,"arabic_moon_stations-023"
103045,"chinese-017"
103045,"japanese_moon_stations-10"
103045,"korean-066"
103045,"romanian-Var"
103200,"korean-094"
103227,"western-Ind"
103294,"korean-064"
103398,"egyptian-010"
103413,"chinese-232"
103413,"korean-062"
103413,"tupi-003"
103512,"egyptian-016"
103527,"egyptian-016"
103571,"egyptian-016"
103632,"chinese-050"
103632,"tupi-003"
103640,"chinese-236"
103703,"chinese-186"
103728,"chinese-236"
103738,"western-Mic"
104019,"chinese-186"
104019,"korean-074"
104043,"chinese-184"
104060,"chinese-050"
104060,"korean-075"
104060,"tupi-003"
104105,"chinese-255"
104105,"korean-238"
104139,"arabic-011"
104139,"belarusian-019"
104139,"chinese-186"
104139,"korean-074"
104139,"romanian-Cap"
104139,"western-Cap"
104194,"korean-075"
104234,"chinese-246"
104234,"egyptian-010"
104365,"korean-074"
104385,"kamilaroi-SMC"
104429,"chinese-186"
104452,"chinese-186"
104459,"arabic_moon_stations-023"
104459,"chinese-236"
104459,"egyptian-010"
104521,"arabic-024"
104521,"chinese-194"
104521,"korean-070"
104521,"western-Equ"
104680,"chinese-116"
104732,"arabic-021"
104732,"chinese-232"
104732,"korean-062"
104732,"mongolian-001"
104732,"ojibwe-006"
104732,"romanian-Pma"
104732,"western-Cyg"
104750,"chinese-246"
104756,"korean-238"
104858,"arabic-024"
104858,"chinese-194"
104858,"korean-070"
104858,"western-Equ"
104887,"chinese-232"
104887,"korean-062"
104887,"tupi-003"
104963,"korean-074"
104968,"korean-238"
104974,"chinese-236"
104974,"korean-074"
104987,"arabic-024"
104987,"chinese-028"
104987,"egyptian-016"
104987,"japanese_moon_stations-11"
104987,"korean-071"
104987,"western-Equ"
105019,"chinese-236"
105102,"tupi-003"
105138,"chinese-232"
105138,"korean-062"
105140,"chinese-137"
105140,"western-Mic"
105143,"chinese-186"
105186,"korean-075"
105199,"arabic-014"
105199,"chinese-220"
105199,"korean-214"
105199,"romanian-Csa"
105199,"tupi-003"
105199,"western-Cep"
105319,"western-Ind"
105413,"chinese-198"
105502,"chinese-173"
105502,"egyptian-016"
105502,"korean-078"
105515,"arabic-011"
105515,"belarusian-019"
105515,"chinese-186"
105515,"egyptian-010"
105515,"korean-074"
105515,"romanian-Cap"
105515,"western-Cap"
105570,"arabic-024"
105570,"chinese-198"
105570,"western-Equ"
105574,"chinese-236"
105665,"korean-084"
105668,"chinese-236"
105668,"egyptian-010"
105727,"korean-238"
105761,"chinese-236"
105858,"chinese-128"
105858,"western-Pav"
105881,"arabic-011"
105881,"belarusian-019"
105881,"egyptian-010"
105881,"korean-084"
105881,"romanian-Cap"
105881,"western-Cap"
106032,"arabic-014"
106032,"korean-232"
106032,"romanian-Csa"
106032,"western-Cep"
106039,"egyptian-010"
106067,"chinese-137"
106140,"chinese-173"
106140,"korean-078"
106278,"arabic-002"
106278,"arabic_moon_stations-024"
106278,"chinese-028"
106278,"egyptian-016"
106278,"japanese_moon_stations-11"
106278,"korean-071"
106278,"romanian-Var"
106278,"western-Aqr"
106481,"chinese-050"
106481,"korean-075"
106551,"korean-077"
106551,"tupi-003"
106568,"chinese-186"
106711,"chinese-050"
106711,"korean-077"
106711,"tupi-003"
106723,"chinese-135"
106723,"korean-090"
106723,"romanian-Cap"
106786,"arabic_moon_stations-024"
106786,"chinese-236"
106786,"korean-072"
106886,"chinese-206"
106942,"chinese-197"
106944,"chinese-196"
106985,"arabic-011"
106985,"belarusian-019"
106985,"chinese-135"
106985,"egyptian-010"
106985,"korean-090"
106985,"romanian-Cap"
106985,"western-Cap"
107089,"chinese-184"
107089,"western-Oct"
107095,"korean-073"
107119,"korean-232"
107128,"egyptian-010"
107136,"chinese-206"
107136,"korean-075"
107144,"chinese-197"
107188,"chinese-135"
107188,"korean-090"
107188,"romanian-Cap"
107235,"korean-077"
107253,"korean-077"
107259,"chinese-296"
107259,"korean-075"
107259,"romanian-Csa"
107310,"arabic-021"
107310,"chinese-121"
107310,"korean-080"
107310,"mongolian-001"
107310,"ojibwe-006"
107310,"romanian-Pma"
107310,"western-Cyg"
107315,"arabic-035"
107315,"chinese-023"
107315,"egyptian-016"
107315,"japanese_moon_stations-12"
107315,"korean-081"
107315,"western-Peg"
107348,"chinese-173"
107348,"egyptian-016"
107348,"korean-078"
107354,"arabic-035"
107354,"chinese-121"
107354,"egyptian-016"
107354,"korean-080"
107354,"ojibwe-005"
107354,"western-Peg"
107380,"arabic-038"
107380,"chinese-240"
107382,"arabic_moon_stations-024"
107382,"chinese-236"
107382,"korean-072"
107418,"chinese-296"
107418,"korean-075"
107418,"tupi-003"
107472,"chinese-173"
107472,"korean-078"
107487,"chinese-236"
107517,"chinese-236"
107517,"korean-073"
107527,"chinese-236"
107533,"chinese-206"
107533,"korean-075"
107533,"tupi-003"
107556,"arabic-011"
107556,"belarusian-019"
107556,"chinese-135"
107556,"egyptian-010"
107556,"korean-090"
107556,"romanian-Cap"
107556,"western-Cap"
107575,"chinese-196"
107608,"arabic-038"
107608,"chinese-240"
107608,"western-PsA"
107930,"tupi-003"
108036,"chinese-129"
108060,"korean-078"
108085,"arabic-038"
108085,"chinese-038"
108085,"egyptian-027"
108085,"western-Gru"
108165,"chinese-206"
108535,"korean-232"
108587,"romanian-Csa"
108661,"arabic-038"
108661,"western-PsA"
108797,"chinese-290"
108874,"chinese-079"
108874,"korean-083"
108917,"chinese-220"
108917,"korean-214"
108952,"chinese-240"
108991,"chinese-079"
109056,"chinese-055"
109074,"arabic-002"
109074,"chinese-023"
109074,"chinese-072"
109074,"japanese_moon_stations-12"
109074,"korean-081"
109074,"romanian-Var"
109074,"western-Aqr"
109102,"korean-077"
109111,"chinese-038"
109111,"western-Gru"
109139,"arabic-002"
109139,"chinese-135"
109139,"korean-090"
109139,"romanian-Var"
109139,"western-Aqr"
109176,"arabic-035"
109176,"chinese-121"
109176,"egyptian-016"
109176,"korean-080"
109176,"ojibwe-005"
109176,"western-Peg"
109268,"chinese-094"
109268,"egyptian-027"
109268,"western-Gru"
109285,"chinese-240"
109332,"chinese-290"
109352,"arabic-035"
109352,"ojibwe-005"
109352,"western-Peg"
109375,"korean-272"
109400,"korean-232"
109410,"chinese-055"
109410,"egyptian-016"
109410,"korean-079"
109422,"arabic-038"
109422,"chinese-240"
109422,"western-PsA"
109427,"arabic-035"
109427,"chinese-023"
109427,"egyptian-016"
109427,"japanese_moon_stations-12"
109427,"korean-081"
109427,"western-Peg"
109472,"chinese-129"
109472,"korean-271"
109492,"arabic-014"
109492,"chinese-296"
109492,"korean-076"
109492,"romanian-Csa"
109492,"tupi-003"
109492,"western-Cep"
109556,"chinese-296"
109556,"korean-076"
109592,"korean-076"
109693,"chinese-223"
109737,"korean-272"
109754,"korean-069"
109786,"chinese-290"
109786,"korean-272"
109789,"chinese-290"
109857,"chinese-206"
109857,"korean-076"
109908,"chinese-094"
109937,"chinese-055"
109937,"korean-079"
109937,"ojibwe-005"
109937,"western-Lac"
109990,"korean-272"
110003,"arabic-002"
110003,"chinese-169"
110003,"korean-083"
110003,"western-Aqr"
110009,"korean-271"
110023,"chinese-277"
110078,"chinese-184"
110130,"chinese-157"
110130,"western-Tuc"
110179,"chinese-290"
110273,"chinese-169"
110273,"korean-271"
110273,"romanian-Var"
110351,"chinese-050"
110351,"korean-077"
110351,"ojibwe-005"
110351,"tupi-003"
110371,"chinese-121"
110371,"korean-080"
110386,"chinese-259"
110391,"chinese-290"
110391,"korean-272"
110395,"arabic-002"
110395,"arabic_moon_stations-025"
110395,"chinese-072"
110395,"egyptian-016"
110395,"indian-N24"
110395,"korean-082"
110395,"romanian-Var"
110395,"western-Aqr"
110529,"chinese-290"
110529,"korean-272"
110532,"korean-271"
110538,"chinese-206"
110538,"ojibwe-005"
110538,"western-Lac"
110578,"chinese-277"
110602,"chinese-290"
110609,"chinese-206"
110609,"ojibwe-005"
110609,"western-Lac"
110641,"chinese-290"
110672,"arabic_moon_stations-025"
110672,"chinese-072"
110672,"korean-082"
110672,"romanian-Var"
110746,"korean-272"
110778,"chinese-290"
110817,"chinese-220"
110838,"chinese-157"
110936,"chinese-094"
110960,"arabic-002"
110960,"arabic_moon_stations-025"
110960,"chinese-072"
110960,"korean-082"
110960,"romanian-Var"
110960,"western-Aqr"
110986,"chinese-259"
110991,"chinese-296"
110991,"korean-076"
110991,"navajo-002"
110991,"romanian-Csa"
110991,"tupi-003"
110997,"egyptian-027"
110997,"western-Gru"
111022,"korean-077"
111022,"ojibwe-005"
111022,"western-Lac"
111043,"chinese-094"
111086,"chinese-290"
111104,"egyptian-016"
111104,"korean-068"
111104,"ojibwe-005"
111104,"western-Lac"
111123,"arabic-002"
111123,"chinese-135"
111123,"korean-090"
111123,"western-Aqr"
111169,"chinese-206"
111169,"ojibwe-005"
111169,"western-Lac"
111188,"arabic-038"
111188,"western-PsA"
111200,"chinese-290"
111449,"chinese-290"
111497,"arabic-002"
111497,"arabic_moon_stations-025"
111497,"chinese-072"
111497,"egyptian-016"
111497,"korean-082"
111497,"romanian-Var"
111497,"western-Aqr"
111532,"korean-232"
111539,"chinese-290"
111674,"chinese-206"
111710,"chinese-277"
111841,"korean-069"
111843,"chinese-290"
111944,"chinese-050"
111944,"egyptian-016"
111944,"korean-067"
111954,"arabic-038"
111954,"chinese-290"
111954,"korean-093"
111954,"western-PsA"
112029,"arabic-035"
112029,"chinese-134"
112029,"egyptian-016"
112029,"korean-088"
112029,"ojibwe-005"
112029,"western-Peg"
112051,"chinese-136"
112051,"korean-086"
112102,"chinese-038"
112122,"chinese-094"
112122,"western-Gru"
112158,"arabic-035"
112158,"chinese-136"
112158,"korean-086"
112158,"ojibwe-005"
112158,"western-Peg"
112161,"chinese-290"
112203,"chinese-094"
112211,"chinese-290"
112211,"korean-091"
112242,"korean-068"
112362,"chinese-290"
112374,"chinese-094"
112405,"western-Oct"
112440,"arabic-035"
112440,"chinese-136"
112440,"korean-086"
112440,"ojibwe-005"
112440,"western-Peg"
112447,"arabic-035"
112447,"chinese-134"
112447,"egyptian-016"
112447,"korean-088"
112447,"ojibwe-005"
112447,"western-Peg"
112519,"korean-237"
112529,"chinese-290"
112529,"korean-091"
112542,"chinese-290"
112615,"chinese-290"
112623,"chinese-094"
112623,"egyptian-027"
112623,"western-Gru"
112716,"arabic-002"
112716,"chinese-290"
112716,"korean-091"
112716,"romanian-Var"
112716,"western-Aqr"
112724,"arabic-014"
112724,"chinese-220"
112724,"korean-214"
112724,"tupi-003"
112724,"western-Cep"
112731,"hawaiian_starlines-LUP"
112748,"arabic-035"
112748,"chinese-136"
112748,"korean-086"
112748,"ojibwe-005"
112748,"western-Peg"
112862,"chinese-290"
112917,"chinese-050"
112917,"korean-067"
112935,"chinese-134"
112935,"korean-089"
112948,"chinese-038"
112961,"arabic-002"
112961,"chinese-135"
112961,"korean-090"
112961,"romanian-Var"
112961,"western-Aqr"
113031,"chinese-290"
113116,"chinese-083"
113116,"korean-239"
113136,"arabic-002"
113136,"chinese-290"
113136,"romanian-Var"
113136,"western-Aqr"
113148,"chinese-290"
113186,"korean-089"
113246,"arabic-038"
113246,"chinese-218"
113246,"western-PsA"
113288,"korean-085"
113327,"korean-085"
113345,"chinese-277"
113368,"arabic-002"
113368,"arabic-038"
113368,"chinese-042"
113368,"hawaiian_starlines-LUP"
113368,"korean-092"
113368,"western-PsA"
113561,"korean-085"
113638,"chinese-094"
113638,"western-Gru"
113726,"korean-085"
113864,"korean-214"
113881,"arabic-035"
113881,"arabic_moon_stations-026"
113881,"chinese-018"
113881,"chinese-136"
113881,"dakota-005"
113881,"egyptian-016"
113881,"hawaiian_starlines-LUP"
113881,"indian-N25"
113881,"japanese_moon_stations-13"
113881,"korean-086"
113881,"navajo-004"
113881,"ojibwe-005"
